ID,E,N,Z,Xa,Huyen,Tinh,QSH,QCN,QTM-DV,QRE1,Qi,KS,QSP,QT,fT,QAN,fAN,QAQ,fAQ,QRE2,QNN,QRE3,Qs,fs,Ws,Qg,fg,Wg,Qr,fr,Wr,Wru,WSCI1,WSCI2,WSC3
X1396,105.672,9.41222,2,Châu Hưng,Thanh Trì,Sóc Trăng,511.000,26.000,77.000,613.000,464.000,1.120,519.360,81076.027,0.005,467.764,1,135978.082,0.001,1622,217521.873,215899.873,21752187.32,0,2175.219,17401.75,0.002,34.803,1369863.014,0.05,68493.151,70703.173,0.847,0.32,0.327
X1397,105.003,9.3533,2,Nguyễn Phích,U Minh,Cà Mau,1843.000,92.000,276.000,2211.000,392.000,1.120,439.110,111654.827,0.005,439.17,1,1191170.254,0.001,4400,1303264.252,1298864.252,130326425.2,0,13032.643,104261.14,0.002,208.522,1369863.014,0.05,68493.151,81734.315,0.199,0.1,0.063
X1398,106.002,9.39739,2,Khánh Hòa,Vĩnh Châu,Sóc Trăng,1314.000,263.000,197.000,1774.000,462.000,1.120,517.720,19030.137,0.005,133.25,1,895681.196,0.001,2898,914844.583,911946.583,91484458.25,0,9148.446,73187.567,0.002,146.375,1369863.014,0.05,68493.151,77787.972,0.292,0.179,0.085
X1399,105.224,9.37808,2,Tân Phú,Thới Bình,Cà Mau,1650.000,82.000,247.000,1980.000,177.000,1.120,198.570,49904.914,0.005,309.786,1,1620328.767,0.001,4160,1670543.467,1666383.467,167054346.7,0,16705.435,133643.477,0.002,267.287,1369863.014,0.05,68493.151,85465.872,0.1,0.048,0.051
X1400,105.809,9.40075,2,Gia Hòa 2,Mỹ Xuyên,Sóc Trăng,858.000,172.000,129.000,1158.000,224.000,1.120,250.490,27682.675,0.005,295.889,1,421068.493,0.001,2013,449047.057,447034.057,44904705.73,0,4490.471,35923.765,0.002,71.848,1369863.014,0.05,68493.151,73055.469,0.216,0.124,0.163
X1401,104.963,9.40835,2,U Minh,U Minh,Cà Mau,710.000,35.000,106.000,852.000,346.000,1.120,387.270,111654.827,0.005,439.17,1,1191170.254,0.001,3041,1303264.252,1300223.252,130326425.2,0,13032.643,104261.14,0.002,208.522,1369863.014,0.05,68493.151,81734.315,0.455,0.127,0.063
X1402,105.953,9.37837,2,Vĩnh Hiệp,Vĩnh Châu,Sóc Trăng,880.000,176.000,132.000,1188.000,415.000,1.120,465.280,19030.137,0.005,133.25,1,895681.196,0.001,2312,914844.583,912532.583,91484458.25,0,9148.446,73187.567,0.002,146.375,1369863.014,0.05,68493.151,77787.972,0.392,0.201,0.085
X1403,105.582,9.3963,2,Vĩnh Hưng A,Vĩnh Lợi,Bạc Liêu,1397.000,70.000,210.000,1677.000,342.000,1.120,383.460,6793.836,0.005,714.193,1,113835.616,0.001,2539,121343.645,118804.645,12134364.46,0,1213.436,9707.492,0.002,19.415,1369863.014,0.05,68493.151,69726.002,0.229,0.151,0.587
X1404,105.435,9.37727,2,Vĩnh Phú Tây,Phước Long,Bạc Liêu,1113.000,56.000,167.000,1336.000,440.000,1.120,492.890,27758.185,0.005,1113.005,1,923712.329,0.001,3512,952583.519,949071.519,95258351.87,0,9525.835,76206.681,0.002,152.413,1369863.014,0.05,68493.151,78171.399,0.369,0.14,0.082
X1405,105.886,9.38628,2,Hòa Tú II,Mỹ Xuyên,Sóc Trăng,1206.000,241.000,181.000,1628.000,180.000,1.120,201.290,27682.675,0.005,295.889,1,421068.493,0.001,2483,449047.057,446564.057,44904705.73,0,4490.471,35923.765,0.002,71.848,1369863.014,0.05,68493.151,73055.469,0.124,0.081,0.164
X1406,106.136,9.37557,2,Vĩnh Hải,Vĩnh Châu,Sóc Trăng,2467.000,493.000,370.000,3330.000,495.000,1.120,554.860,19030.137,0.005,133.25,1,895681.196,0.001,4454,914844.583,910390.583,91484458.25,0,9148.446,73187.567,0.002,146.375,1369863.014,0.05,68493.151,77787.972,0.167,0.125,0.085
X1407,105.603,9.38104,2,Vĩnh Hưng,Vĩnh Lợi,Bạc Liêu,1021.000,51.000,153.000,1225.000,364.000,1.120,407.670,6793.836,0.005,714.193,1,113835.616,0.001,2087,121343.645,119256.645,12134364.46,0,1213.436,9707.492,0.002,19.415,1369863.014,0.05,68493.151,69726.002,0.333,0.195,0.585
X1408,105.737,9.38434,2,Châu Hưng A,Vĩnh Lợi,Bạc Liêu,1304.000,65.000,196.000,1564.000,274.000,1.120,307.000,6793.836,0.005,714.193,1,113835.616,0.001,2426,121343.645,118917.645,12134364.46,0,1213.436,9707.492,0.002,19.415,1369863.014,0.05,68493.151,69726.002,0.196,0.127,0.586
X1409,105.493,9.36045,2,Vĩnh Thanh,Phước Long,Bạc Liêu,1797.000,90.000,270.000,2156.000,449.000,1.120,502.780,27758.185,0.005,1113.005,1,923712.329,0.001,4332,952583.519,948251.519,95258351.87,0,9525.835,76206.681,0.002,152.413,1369863.014,0.05,68493.151,78171.399,0.233,0.116,0.082
X1410,106.07,9.3677,2,Lạc Hòa,Vĩnh Châu,Sóc Trăng,1809.000,362.000,271.000,2442.000,457.000,1.120,511.710,19030.137,0.005,133.25,1,895681.196,0.001,3566,914844.583,911278.583,91484458.25,0,9148.446,73187.567,0.002,146.375,1369863.014,0.05,68493.151,77787.972,0.21,0.143,0.085
X1411,105.821,9.36752,2,Hưng Thành,Vĩnh Lợi,Bạc Liêu,1222.000,61.000,183.000,1467.000,280.000,1.120,313.910,6793.836,0.005,714.193,1,113835.616,0.001,2329,121343.645,119014.645,12134364.46,0,1213.436,9707.492,0.002,19.415,1369863.014,0.05,68493.151,69726.002,0.214,0.135,0.586
X1412,105.051,8.64702,2,Tân Ân Tây,Ngọc Hiển,Cà Mau,759.000,38.000,114.000,911.000,244.000,1.120,273.660,3561.302,0.005,260.615,1,1195506.849,0.001,2385,1199328.766,1196943.766,119932876.6,0,11993.288,95946.301,0.002,191.893,1369863.014,0.05,68493.151,80678.331,0.3,0.115,0.067
X1413,105.122,9.33676,2,Thới Bình,Thới Bình,Cà Mau,1003.000,50.000,150.000,1203.000,549.000,1.120,614.440,49904.914,0.005,309.786,1,1620328.767,0.001,3383,1670543.467,1667160.467,167054346.7,0,16705.435,133643.477,0.002,267.287,1369863.014,0.05,68493.151,85465.872,0.511,0.182,0.051
X1414,104.895,9.33222,2,Khánh Lâm,U Minh,Cà Mau,1368.000,68.000,205.000,1641.000,288.000,1.120,322.170,111654.827,0.005,439.17,1,1191170.254,0.001,3830,1303264.252,1299434.252,130326425.2,0,13032.643,104261.14,0.002,208.522,1369863.014,0.05,68493.151,81734.315,0.196,0.084,0.063
X1415,105.664,9.36218,2,Châu Thới,Vĩnh Lợi,Bạc Liêu,1026.000,51.000,154.000,1231.000,437.000,1.120,489.570,6793.836,0.005,714.193,1,113835.616,0.001,2093,121343.645,119250.645,12134364.46,0,1213.436,9707.492,0.002,19.415,1369863.014,0.05,68493.151,69726.002,0.398,0.234,0.585
X1416,105.739,9.34928,2,Châu Hưng,Vĩnh Lợi,Bạc Liêu,1502.000,75.000,225.000,1803.000,202.000,1.120,225.810,6793.836,0.005,714.193,1,113835.616,0.001,2665,121343.645,118678.645,12134364.46,0,1213.436,9707.492,0.002,19.415,1369863.014,0.05,68493.151,69726.002,0.125,0.085,0.588
X1417,105.197,8.99642,2,Đầm Dơi,Đầm Dơi,Cà Mau,804.000,40.000,121.000,965.000,934.000,1.120,1046.280,4267.024,0.005,328.123,1,1566727.081,0.001,2881,1571322.228,1568441.228,157132222.8,0,15713.222,125705.778,0.002,251.412,1369863.014,0.05,68493.151,84457.785,1.084,0.363,0.054
X1418,104.9,8.97356,2,Phú Mỹ,Phú Tân,Cà Mau,1308.000,65.000,196.000,1569.000,824.000,1.120,923.200,6029.292,0.005,202.116,1,1307762.557,0.001,3109,1313993.966,1310884.966,131399396.6,0,13139.94,105119.517,0.002,210.239,1369863.014,0.05,68493.151,81843.329,0.588,0.297,0.062
X1419,105.078,8.97694,2,Đông Hưng,Cái Nước,Cà Mau,917.000,46.000,138.000,1100.000,1065.000,1.120,1192.860,5787.858,0.005,245.193,1,896219.178,0.001,2270,902252.229,899982.229,90225222.88,0,9022.522,72180.178,0.002,144.36,1369863.014,0.05,68493.151,77660.033,1.084,0.525,0.086
X1420,105.547,9.33026,2,Vĩnh Bình,Hòa Bình,Bạc Liêu,1431.000,72.000,215.000,1717.000,430.000,1.120,481.930,5696.062,0.005,935.343,1,667109.589,0.001,3348,673740.993,670392.993,67374099.32,0,6737.41,53899.279,0.002,107.799,1369863.014,0.05,68493.151,75338.359,0.281,0.144,0.112
X1421,104.839,9.32556,2,Khánh Hải,U Minh,Cà Mau,1346.000,67.000,202.000,1615.000,315.000,1.120,353.250,111654.827,0.005,439.17,1,1191170.254,0.001,3804,1303264.252,1299460.252,130326425.2,0,13032.643,104261.14,0.002,208.522,1369863.014,0.05,68493.151,81734.315,0.219,0.093,0.063
X1422,105.935,9.3232,2,Vĩnh Phước,Vĩnh Châu,Sóc Trăng,2912.000,582.000,437.000,3931.000,450.000,1.120,504.310,19030.137,0.005,133.25,1,895681.196,0.001,5055,914844.583,909789.583,91484458.25,0,9148.446,73187.567,0.002,146.375,1369863.014,0.05,68493.151,77787.972,0.128,0.1,0.086
X1423,105.886,9.3187,2,Vĩnh Tân,Vĩnh Châu,Sóc Trăng,1794.000,359.000,269.000,2422.000,276.000,1.120,309.510,19030.137,0.005,133.25,1,895681.196,0.001,3546,914844.583,911298.583,91484458.25,0,9148.446,73187.567,0.002,146.375,1369863.014,0.05,68493.151,77787.972,0.128,0.087,0.085
X1424,105.767,9.33432,2,Hưng Hội,Vĩnh Lợi,Bạc Liêu,1699.000,85.000,255.000,2038.000,269.000,1.120,301.740,6793.836,0.005,714.193,1,113835.616,0.001,2900,121343.645,118443.645,12134364.46,0,1213.436,9707.492,0.002,19.415,1369863.014,0.05,68493.151,69726.002,0.148,0.104,0.589
X1425,105.609,9.33414,2,Minh Diệu,Hòa Bình,Bạc Liêu,1395.000,70.000,209.000,1674.000,416.000,1.120,465.370,5696.062,0.005,935.343,1,667109.589,0.001,3305,673740.993,670435.993,67374099.32,0,6737.41,53899.279,0.002,107.799,1369863.014,0.05,68493.151,75338.359,0.278,0.141,0.112
X1426,105.3,9.3201,2,Phong Thạnh Tây B,Phước Long,Bạc Liêu,1504.000,75.000,226.000,1805.000,369.000,1.120,413.580,27758.185,0.005,1113.005,1,923712.329,0.001,3981,952583.519,948602.519,95258351.87,0,9525.835,76206.681,0.002,152.413,1369863.014,0.05,68493.151,78171.399,0.229,0.104,0.082
X1427,105.982,9.33109,2,Vĩnh Châu,Vĩnh Châu,Sóc Trăng,19796.000,3959.000,2969.000,26724.000,569.000,1.120,637.270,19030.137,0.005,133.25,1,895681.196,0.001,27848,914844.583,886996.583,91484458.25,0,9148.446,73187.567,0.002,146.375,1369863.014,0.05,68493.151,77787.972,0.024,0.023,0.088
X1428,105.844,9.29701,2,Lai Hòa,Vĩnh Châu,Sóc Trăng,2593.000,519.000,389.000,3501.000,338.000,1.120,378.840,19030.137,0.005,133.25,1,895681.196,0.001,4625,914844.583,910219.583,91484458.25,0,9148.446,73187.567,0.002,146.375,1369863.014,0.05,68493.151,77787.972,0.108,0.082,0.085
X1429,105.387,9.30481,2,Phong Thạnh,Giá Rai,Bạc Liêu,746.000,37.000,112.000,895.000,346.000,1.120,387.330,4323.653,0.005,403.831,1,814392.694,0.001,2135,819120.178,816985.178,81912017.81,0,8191.202,65529.614,0.002,131.059,1369863.014,0.05,68493.151,76815.412,0.433,0.181,0.094
X1430,105.449,9.30401,2,Phong Tân,Giá Rai,Bạc Liêu,1155.000,58.000,173.000,1386.000,192.000,1.120,214.840,4323.653,0.005,403.831,1,814392.694,0.001,2626,819120.178,816494.178,81912017.81,0,8191.202,65529.614,0.002,131.059,1369863.014,0.05,68493.151,76815.412,0.155,0.082,0.094
X1431,105.204,9.32013,2,Tân Lộc Bắc,Thới Bình,Cà Mau,925.000,46.000,139.000,1110.000,296.000,1.120,331.190,49904.914,0.005,309.786,1,1620328.767,0.001,3290,1670543.467,1667253.467,167054346.7,0,16705.435,133643.477,0.002,267.287,1369863.014,0.05,68493.151,85465.872,0.298,0.101,0.051
X1432,105.49,9.31574,2,Phong Thạnh Đông,Giá Rai,Bạc Liêu,1452.000,73.000,218.000,1742.000,340.000,1.120,380.560,4323.653,0.005,403.831,1,814392.694,0.001,2982,819120.178,816138.178,81912017.81,0,8191.202,65529.614,0.002,131.059,1369863.014,0.05,68493.151,76815.412,0.218,0.128,0.094
X1433,105.67,9.30608,2,Long Thạnh,Vĩnh Lợi,Bạc Liêu,1025.000,51.000,154.000,1230.000,804.000,1.120,900.390,6793.836,0.005,714.193,1,113835.616,0.001,2092,121343.645,119251.645,12134364.46,0,1213.436,9707.492,0.002,19.415,1369863.014,0.05,68493.151,69726.002,0.732,0.43,0.585
X1434,105.784,9.30408,2,Vĩnh Trạch,Bạc Liêu,Bạc Liêu,985.000,197.000,148.000,1329.000,229.000,1.120,256.350,615.616,0.005,359.176,1,244898.63,0.001,1936,245873.423,243937.423,24587342.26,0,2458.734,19669.874,0.002,39.34,1369863.014,0.05,68493.151,70991.225,0.193,0.132,0.291
X1435,105.252,9.28324,2,Tân Lộc Đông,Thới Bình,Cà Mau,617.000,31.000,93.000,741.000,553.000,1.120,618.880,49904.914,0.005,309.786,1,1620328.767,0.001,2921,1670543.467,1667622.467,167054346.7,0,16705.435,133643.477,0.002,267.287,1369863.014,0.05,68493.151,85465.872,0.835,0.212,0.051
X1436,105.731,9.30434,2,1,Bạc Liêu,Bạc Liêu,2149.000,430.000,322.000,2901.000,319.000,1.120,357.510,615.616,0.005,359.176,1,244898.63,0.001,3508,245873.423,242365.423,24587342.26,0,2458.734,19669.874,0.002,39.34,1369863.014,0.05,68493.151,70991.225,0.123,0.102,0.293
X1437,105.629,9.28029,2,Hòa Bình,Hòa Bình,Bạc Liêu,2264.000,113.000,340.000,2717.000,295.000,1.120,330.190,5696.062,0.005,935.343,1,667109.589,0.001,4348,673740.993,669392.993,67374099.32,0,6737.41,53899.279,0.002,107.799,1369863.014,0.05,68493.151,75338.359,0.122,0.076,0.113
X1438,105.569,9.28831,2,Vĩnh Mỹ B,Hòa Bình,Bạc Liêu,1177.000,59.000,177.000,1412.000,317.000,1.120,354.710,5696.062,0.005,935.343,1,667109.589,0.001,3043,673740.993,670697.993,67374099.32,0,6737.41,53899.279,0.002,107.799,1369863.014,0.05,68493.151,75338.359,0.251,0.117,0.112
X1439,105.718,9.30125,2,7,Bạc Liêu,Bạc Liêu,2726.000,545.000,409.000,3681.000,355.000,1.120,397.050,615.616,0.005,359.176,1,244898.63,0.001,4288,245873.423,241585.423,24587342.26,0,2458.734,19669.874,0.002,39.34,1369863.014,0.05,68493.151,70991.225,0.108,0.093,0.294
X1440,105.699,9.29505,2,8,Bạc Liêu,Bạc Liêu,1743.000,349.000,261.000,2353.000,469.000,1.120,525.120,615.616,0.005,359.176,1,244898.63,0.001,2960,245873.423,242913.423,24587342.26,0,2458.734,19669.874,0.002,39.34,1369863.014,0.05,68493.151,70991.225,0.223,0.177,0.292
X1441,105.009,9.2516,2,Khánh An,U Minh,Cà Mau,1669.000,83.000,250.000,2003.000,560.000,1.120,627.060,111654.827,0.005,439.17,1,1191170.254,0.001,4192,1303264.252,1299072.252,130326425.2,0,13032.643,104261.14,0.002,208.522,1369863.014,0.05,68493.151,81734.315,0.313,0.15,0.063
X1442,105.117,9.26122,2,Hồ Thị Kỷ,Thới Bình,Cà Mau,2141.000,107.000,321.000,2569.000,959.000,1.120,1074.390,49904.914,0.005,309.786,1,1620328.767,0.001,4749,1670543.467,1665794.467,167054346.7,0,16705.435,133643.477,0.002,267.287,1369863.014,0.05,68493.151,85465.872,0.418,0.226,0.051
X1443,105.312,9.26049,2,Phong Thạnh Tây,Giá Rai,Bạc Liêu,2676.000,134.000,401.000,3211.000,326.000,1.120,364.740,4323.653,0.005,403.831,1,814392.694,0.001,4451,819120.178,814669.178,81912017.81,0,8191.202,65529.614,0.002,131.059,1369863.014,0.05,68493.151,76815.412,0.114,0.082,0.094
X1444,105.206,9.27458,2,Tân Lộc,Thới Bình,Cà Mau,1111.000,56.000,167.000,1333.000,1552.000,1.120,1737.860,49904.914,0.005,309.786,1,1620328.767,0.001,3513,1670543.467,1667030.467,167054346.7,0,16705.435,133643.477,0.002,267.287,1369863.014,0.05,68493.151,85465.872,1.304,0.495,0.051
X1445,105.795,9.26081,2,Vĩnh Trạch Đông,Bạc Liêu,Bạc Liêu,2029.000,406.000,304.000,2740.000,251.000,1.120,280.800,615.616,0.005,359.176,1,244898.63,0.001,3347,245873.423,242526.423,24587342.26,0,2458.734,19669.874,0.002,39.34,1369863.014,0.05,68493.151,70991.225,0.102,0.084,0.293
X1446,105.741,9.27731,2,5,Bạc Liêu,Bạc Liêu,1636.000,327.000,245.000,2209.000,306.000,1.120,343.240,615.616,0.005,359.176,1,244898.63,0.001,2816,245873.423,243057.423,24587342.26,0,2458.734,19669.874,0.002,39.34,1369863.014,0.05,68493.151,70991.225,0.155,0.122,0.292
X1447,105.508,9.27024,2,Phong Thạnh Đông A,Giá Rai,Bạc Liêu,828.000,41.000,124.000,993.000,323.000,1.120,361.980,4323.653,0.005,403.831,1,814392.694,0.001,2233,819120.178,816887.178,81912017.81,0,8191.202,65529.614,0.002,131.059,1369863.014,0.05,68493.151,76815.412,0.365,0.162,0.094
X1448,105.721,9.2863,2,3,Bạc Liêu,Bạc Liêu,1866.000,373.000,280.000,2519.000,368.000,1.120,411.940,615.616,0.005,359.176,1,244898.63,0.001,3126,245873.423,242747.423,24587342.26,0,2458.734,19669.874,0.002,39.34,1369863.014,0.05,68493.151,70991.225,0.164,0.132,0.292
X1449,105.412,9.26261,2,Phong Thạnh A,Giá Rai,Bạc Liêu,1018.000,51.000,153.000,1221.000,152.000,1.120,169.690,4323.653,0.005,403.831,1,814392.694,0.001,2461,819120.178,816659.178,81912017.81,0,8191.202,65529.614,0.002,131.059,1369863.014,0.05,68493.151,76815.412,0.139,0.069,0.094
X1450,105.712,9.27102,2,2,Bạc Liêu,Bạc Liêu,2545.000,509.000,382.000,3435.000,367.000,1.120,411.120,615.616,0.005,359.176,1,244898.63,0.001,4042,245873.423,241831.423,24587342.26,0,2458.734,19669.874,0.002,39.34,1369863.014,0.05,68493.151,70991.225,0.12,0.102,0.294
X1451,105.698,9.22991,2,Vĩnh Hậu A,Hòa Bình,Bạc Liêu,1699.000,85.000,255.000,2039.000,303.000,1.120,339.410,5696.062,0.005,935.343,1,667109.589,0.001,3670,673740.993,670070.993,67374099.32,0,6737.41,53899.279,0.002,107.799,1369863.014,0.05,68493.151,75338.359,0.166,0.092,0.112
X1452,104.87,9.24172,2,Khánh Bình Tây Bắc,Trần Văn Thời,Cà Mau,1520.000,76.000,228.000,1824.000,293.000,1.120,328.380,200619.619,0.005,582.995,1,791103.362,0.001,4201,992305.976,988104.976,99230597.62,0,9923.06,79384.478,0.002,158.769,1369863.014,0.05,68493.151,78574.979,0.18,0.078,0.08
X1453,105.59,9.23895,2,Vĩnh Mỹ A,Hòa Bình,Bạc Liêu,1499.000,75.000,225.000,1799.000,380.000,1.120,426.060,5696.062,0.005,935.343,1,667109.589,0.001,3430,673740.993,670310.993,67374099.32,0,6737.41,53899.279,0.002,107.799,1369863.014,0.05,68493.151,75338.359,0.237,0.124,0.112
X1454,105.753,9.23636,2,Hiệp Thành,Bạc Liêu,Bạc Liêu,1896.000,379.000,284.000,2560.000,327.000,1.120,366.340,615.616,0.005,359.176,1,244898.63,0.001,3167,245873.423,242706.423,24587342.26,0,2458.734,19669.874,0.002,39.34,1369863.014,0.05,68493.151,70991.225,0.143,0.116,0.292
X1455,105.185,9.23122,2,An Xuyên,Cà Mau,Cà Mau,1624.000,325.000,244.000,2192.000,2725.000,1.120,3052.270,15320.540,0.005,109.264,1,243901.37,0.001,2622,259331.174,256709.174,25933117.4,0,2593.312,20746.494,0.002,41.493,1369863.014,0.05,68493.151,71127.955,1.392,1.164,0.277
X1456,105.525,9.22097,2,Long Điền Đông,Đông Hải,Bạc Liêu,1183.000,59.000,177.000,1419.000,251.000,1.120,280.920,3423.786,0.005,396.267,1,1177823.163,0.001,3010,1181643.216,1178633.216,118164321.6,0,11816.432,94531.457,0.002,189.063,1369863.014,0.05,68493.151,80498.646,0.198,0.093,0.068
X1457,105.339,9.22225,2,Tân Phong,Giá Rai,Bạc Liêu,987.000,49.000,148.000,1184.000,596.000,1.120,667.980,4323.653,0.005,403.831,1,814392.694,0.001,2424,819120.178,816696.178,81912017.81,0,8191.202,65529.614,0.002,131.059,1369863.014,0.05,68493.151,76815.412,0.564,0.276,0.094
X1458,103.491,9.30859,2,Thổ Châu,Phú Quốc,Kiên Giang,224.000,45.000,34.000,303.000,197.000,1.120,220.220,4483.507,0.005,159.502,1,2136.986,0.001,487,6779.995,6292.995,6779995.151,0,678,5423.996,0.002,10.848,1369863.014,0.05,68493.151,69181.998,0.727,0.452,10.993
X1459,105.461,9.23806,2,Gía Rai,Giá Rai,Bạc Liêu,14520.000,726.000,2178.000,17424.000,608.000,1.120,681.380,4323.653,0.005,403.831,1,814392.694,0.001,18664,819120.178,800456.178,81912017.81,0,8191.202,65529.614,0.002,131.059,1369863.014,0.05,68493.151,76815.412,0.039,0.037,0.096
X1460,105.262,9.21074,2,Tân Thạnh,Giá Rai,Bạc Liêu,906.000,45.000,136.000,1087.000,282.000,1.120,315.700,4323.653,0.005,403.831,1,814392.694,0.001,2327,819120.178,816793.178,81912017.81,0,8191.202,65529.614,0.002,131.059,1369863.014,0.05,68493.151,76815.412,0.29,0.136,0.094
X1461,105.425,9.22635,2,Hộ Phòng,Giá Rai,Bạc Liêu,1990.000,99.000,298.000,2388.000,186.000,1.120,208.800,4323.653,0.005,403.831,1,814392.694,0.001,3628,819120.178,815492.178,81912017.81,0,8191.202,65529.614,0.002,131.059,1369863.014,0.05,68493.151,76815.412,0.087,0.058,0.094
X1462,104.943,9.16492,2,Trần Hợi,Trần Văn Thời,Cà Mau,1507.000,75.000,226.000,1808.000,287.000,1.120,321.580,200619.619,0.005,582.995,1,791103.362,0.001,4185,992305.976,988120.976,99230597.62,0,9923.06,79384.478,0.002,158.769,1369863.014,0.05,68493.151,78574.979,0.178,0.077,0.08
X1463,105.457,9.17972,2,Long Điền,Đông Hải,Bạc Liêu,1170.000,58.000,175.000,1404.000,409.000,1.120,458.550,3423.786,0.005,396.267,1,1177823.163,0.001,2995,1181643.216,1178648.216,118164321.6,0,11816.432,94531.457,0.002,189.063,1369863.014,0.05,68493.151,80498.646,0.327,0.153,0.068
X1464,105.608,9.18024,2,Vĩnh Thịnh,Hòa Bình,Bạc Liêu,1557.000,78.000,233.000,1868.000,1382.000,1.120,1547.770,5696.062,0.005,935.343,1,667109.589,0.001,3499,673740.993,670241.993,67374099.32,0,6737.41,53899.279,0.002,107.799,1369863.014,0.05,68493.151,75338.359,0.829,0.442,0.112
X1465,105.219,9.19206,2,Tân Thành,Cà Mau,Cà Mau,864.000,173.000,130.000,1166.000,431.000,1.120,482.810,15320.540,0.005,109.264,1,243901.37,0.001,1596,259331.174,257735.174,25933117.4,0,2593.312,20746.494,0.002,41.493,1369863.014,0.05,68493.151,71127.955,0.414,0.303,0.276
X1466,105.359,9.16785,2,An Trạch,Đông Hải,Bạc Liêu,984.000,49.000,148.000,1181.000,1206.000,1.120,1350.560,3423.786,0.005,396.267,1,1177823.163,0.001,2772,1181643.216,1178871.216,118164321.6,0,11816.432,94531.457,0.002,189.063,1369863.014,0.05,68493.151,80498.646,1.144,0.487,0.068
X1467,105.149,9.19913,2,9,Cà Mau,Cà Mau,2205.000,441.000,331.000,2977.000,1994.000,1.120,2233.070,15320.540,0.005,109.264,1,243901.37,0.001,3407,259331.174,255924.174,25933117.4,0,2593.312,20746.494,0.002,41.493,1369863.014,0.05,68493.151,71127.955,0.75,0.655,0.278
X1468,105.049,9.12465,2,Lợi An,Trần Văn Thời,Cà Mau,1298.000,65.000,195.000,1557.000,995.000,1.120,1114.760,200619.619,0.005,582.995,1,791103.362,0.001,3934,992305.976,988371.976,99230597.62,0,9923.06,79384.478,0.002,158.769,1369863.014,0.05,68493.151,78574.979,0.716,0.283,0.079
X1469,105.13,9.17769,2,8,Cà Mau,Cà Mau,3155.000,631.000,473.000,4259.000,981.000,1.120,1099.040,15320.540,0.005,109.264,1,243901.37,0.001,4689,259331.174,254642.174,25933117.4,0,2593.312,20746.494,0.002,41.493,1369863.014,0.05,68493.151,71127.955,0.258,0.234,0.279
X1470,105.132,9.19198,2,1,Cà Mau,Cà Mau,1756.000,351.000,263.000,2371.000,1329.000,1.120,1488.890,15320.540,0.005,109.264,1,243901.37,0.001,2801,259331.174,256530.174,25933117.4,0,2593.312,20746.494,0.002,41.493,1369863.014,0.05,68493.151,71127.955,0.628,0.532,0.277
